filename=: 1.jpg, vehicle number=: 49 
x-pos          , y-pos          , x-pos          , y-pos        
1073.68615, 809.0030, 1140.978, 806.0122
1142.47375, 806.0122, 1217.243, 807.5076
1224.71997, 807.5076, 1299.489, 807.5076
1081.16308, 841.9014, 1143.969, 841.9014
1145.46460, 841.9014, 1211.261, 837.4153
1215.74768, 837.4153, 1293.507, 837.4153
1124.52917, 877.7907, 1185.839, 868.8184
1209.76611, 870.3138, 1295.003, 873.3045
91.218460 , 384.3138, 86.73230, 438.1476
192.904617, 391.7907, 192.9046, 433.6615
336.461517, 384.3138, 333.4707, 430.6707
333.470764, 448.6153, 336.4615, 493.4768
146.547684, 447.1199, 145.0523, 506.9353
91.218460 , 450.1107, 89.72307, 505.4399
94.209229 , 577.2184, 91.21846, 635.5384
124.116920, 593.6676, 121.1261, 634.0430
151.033844, 578.7138, 148.0430, 634.0430
201.876923, 575.7230, 201.8769, 632.5476
284.123077, 577.2184, 282.6276, 623.5753
363.378448, 565.2553, 361.8830, 614.6030
95.704613 , 640.0245, 91.21846, 695.3538
174.959991, 643.0153, 173.4646, 690.8676
203.372299, 637.0338, 203.3722, 681.8953
228.793839, 646.0061, 227.2984, 686.3815
284.123077, 643.0153, 282.6276, 702.8307
358.892303, 635.5384, 363.3784, 695.3538
500.953827, 675.9138, 502.4492, 779.0953
774.609192, 620.5845, 777.5999, 663.9507
779.095337, 675.9138, 776.1046, 731.2430
780.590759, 738.7199, 780.5907, 809.0030
780.590759, 816.4799, 782.0861, 882.2769
782.086121, 895.7353, 777.5999, 960.0369
822.461487, 657.9692, 889.7538, 651.9876
889.753845, 674.4184, 820.9661, 678.9046
826.947693, 710.3076, 877.7907, 711.8030
882.276917, 740.2153, 826.9476, 740.2153
840.406128, 765.6369, 892.7445, 764.1415
900.221497, 809.0030, 822.4614, 806.0122
942.092285, 761.1507, 942.0922, 690.8676
1057.23693, 945.0830, 1163.409, 939.1015
1172.38147, 942.0922, 1259.113, 936.1107
1245.65539, 895.7353, 1299.489, 897.2307
1123.03381, 915.1753, 1220.233, 906.2030
1052.75073, 910.6892, 1109.575, 906.2030
1055.74145, 880.7814, 1103.593, 879.2861
396.276917, 771.6184, 400.7630, 825.4522
376.836914, 782.0861, 376.8369, 844.8922
515.907654, 906.2030, 503.9446, 964.5230
320.012299, 885.2676, 318.5169, 837.4153
346.929230, 774.6091, 346.9292, 822.4614
315.526154, 776.1046, 315.5261, 822.4614
290.104614, 780.5907, 290.1046, 820.9661
290.104614, 840.4061, 287.1138, 879.2861
257.206146, 873.3045, 257.2061, 834.4246
257.206146, 823.9569, 257.2061, 776.1046
237.766144, 776.1046, 234.7753, 820.9661
237.766144, 838.9107, 236.2707, 883.7722
207.858459, 883.7722, 206.3630, 831.4338
206.363068, 822.4614, 209.3538, 776.1046
121.126152, 777.5999, 125.6123, 834.4246
157.015381, 773.1138, 152.5292, 823.9569
182.436920, 774.6091, 180.9415, 822.4614
182.436920, 832.9291, 180.9415, 886.7630
95.704613 , 841.9014, 100.1907, 891.2492
37.384613 , 918.1661, 4.486154, 951.0645
46.356922 , 843.3969, 5.981538, 873.3045
37.384613 , 782.0861, 2.990769, 804.5169
46.356922 , 747.6922, 2.990769, 777.5999


filename=: 22.jpg, vehicle number=: 44 
x-pos          , y-pos          , x-pos          , y-pos        
101.686150, 182.4369, 155.5199, 177.9507
505.439972, 11.96307, 550.3015, 10.46769
496.467682, 44.86153, 553.2922, 43.36615
500.953827, 77.75999, 556.2830, 71.77845
391.790771, 65.79692, 390.2953, 101.6861
505.439972, 106.1723, 554.7876, 106.1723
503.944611, 137.5753, 551.7969, 134.5846
508.430756, 164.4923, 554.7876, 161.5015
511.421539, 194.3999, 557.7784, 194.3999
512.916931, 227.2984, 562.2645, 222.8123
514.412292, 252.7199, 563.7600, 252.7199
518.898438, 285.6184, 562.2645, 279.6369
355.901520, 242.2523, 361.8830, 290.1046
363.378448, 300.5722, 364.8738, 342.4430
363.378448, 349.9199, 361.8830, 399.2676
367.864594, 414.2215, 367.8645, 463.5692
366.369232, 478.5230, 366.3692, 527.8707
364.873840, 557.7784, 367.8645, 605.6307
367.864594, 610.1168, 372.3507, 665.4461
372.350769, 669.9323, 370.8553, 716.2891
372.350769, 732.7384, 375.3415, 779.0953
376.836914, 795.5446, 376.8369, 844.8922
378.332306, 885.2676, 378.3323, 930.1292
535.347656, 961.5322, 584.6953, 963.0276
532.356934, 942.0922, 583.2000, 939.1015
536.843079, 918.1661, 584.6953, 915.1753
526.375366, 816.4799, 577.2184, 814.9846
515.907654, 788.0676, 583.2000, 782.0861
526.375366, 740.2153, 575.7230, 738.7199
566.750732, 707.3168, 521.8892, 716.2891
515.907654, 683.3907, 575.7230, 678.9046
571.236877, 651.9876, 514.4122, 654.9784
520.393860, 632.5476, 568.2461, 628.0615
574.227661, 607.1261, 511.4215, 610.1168
514.412292, 565.2553, 569.7415, 562.2645
514.412292, 494.9722, 574.2276, 488.9907
518.898438, 463.5692, 575.7230, 460.5784
566.750732, 423.1938, 515.9076, 429.1753
511.421539, 399.2676, 563.7600, 393.2861
563.760010, 372.3507, 511.4215, 376.8369
515.907654, 339.4523, 568.2461, 334.9661
572.732300, 308.0492, 514.4122, 314.0307
1012.37536, 811.9938, 1072.190, 788.0676
1088.64001, 783.5815, 1134.996, 761.1507


filename=: 23.jpg, vehicle number=: 248 
x-pos          , y-pos          , x-pos          , y-pos        
112.153847, 258.7015, 112.1538, 303.5630
148.043076, 255.7107, 148.0430, 300.5722
173.464615, 246.7384, 176.4553, 300.5722
213.839996, 263.1876, 218.3261, 314.0307
237.766144, 302.0676, 237.7661, 251.2246
266.178467, 257.2061, 269.1692, 314.0307
288.609222, 254.2153, 288.6092, 306.5538
320.012299, 263.1876, 321.5076, 318.5169
351.415375, 284.1230, 346.9292, 333.4707
370.855377, 276.6461, 369.3599, 321.5076
403.753845, 331.9753, 403.7538, 273.6553
421.698456, 269.1692, 427.6799, 325.9938
486.000000, 260.1969, 488.9907, 317.0215
506.935364, 257.2061, 515.9076, 312.5353
533.852295, 243.7476, 535.3476, 299.0769
565.255371, 251.2246, 566.7507, 290.1046
592.172302, 240.7569, 596.6584, 293.0953
619.089233, 243.7476, 622.0799, 293.0953
643.015381, 243.7476, 647.5015, 293.0953
663.950745, 233.2799, 671.4276, 290.1046
693.858459, 233.2799, 695.3538, 294.5907
726.756897, 228.7938, 729.7476, 291.6000
752.178467, 236.2707, 758.1599, 288.6092
780.590759, 246.7384, 788.0676, 290.1046
841.901489, 225.8030, 847.8830, 287.1138
871.809204, 215.3353, 871.8092, 266.1784
895.735352, 218.3261, 897.2307, 281.1322
930.129211, 222.8123, 930.1292, 279.6369
960.036926, 225.8030, 960.0369, 273.6553
986.953796, 218.3261, 986.9537, 272.1600
1015.36615, 210.8492, 1015.366, 273.6553
1043.77844, 213.8399, 1045.273, 276.6461
1078.17224, 215.3353, 1081.163, 270.6646
1102.09838, 216.8307, 1105.089, 272.1600
1129.01538, 224.3076, 1130.510, 284.1230
1164.90454, 221.3169, 1163.409, 290.1046
1188.83068, 221.3169, 1188.830, 287.1138
31.403076 , 296.0861, 26.91692, 340.9476
50.843075 , 293.0953, 61.31076, 334.9661
110.658455, 312.5353, 104.6769, 361.8830
151.033844, 315.5261, 149.5384, 363.3784
179.446152, 314.0307, 180.9415, 357.3969
29.907692 , 343.9384, 34.39384, 397.7723
61.310768 , 342.4430, 59.81538, 400.7630
28.412308 , 402.2584, 35.88922, 453.1015
109.163071, 399.2676, 106.1723, 453.1015
148.043076, 370.8553, 146.5476, 414.2215
282.627686, 372.3507, 282.6276, 421.6984
309.544617, 375.3415, 309.5446, 424.6892
336.461517, 366.3692, 336.4615, 420.2030
360.387695, 366.3692, 363.3784, 417.2123
393.286133, 364.8738, 391.7907, 421.6984
491.981537, 363.3784, 490.4861, 412.7261
518.898438, 360.3876, 518.8984, 417.2123
563.760010, 351.4153, 562.2645, 409.7353
595.163086, 363.3784, 593.6676, 423.1938
620.584595, 360.3876, 622.0799, 412.7261
701.335388, 346.9292, 701.3353, 399.2676
728.252258, 340.9476, 729.7476, 387.3045
761.150757, 402.2584, 756.6646, 342.4430
786.572266, 361.8830, 785.0769, 408.2399
813.489197, 391.7907, 816.4799, 450.1107
850.873840, 456.0922, 837.4153, 406.7445
855.359985, 403.7538, 852.3692, 352.9107
874.799988, 345.4338, 876.2953, 403.7538
874.799988, 402.2584, 877.7907, 454.5969
904.707642, 406.7445, 900.2214, 345.4338
921.156921, 349.9199, 930.1292, 402.2584
952.559998, 342.4430, 957.0461, 384.3138
952.559998, 393.2861, 955.5507, 451.6061
982.467651, 400.7630, 982.4676, 336.4615
1049.76001, 382.8184, 1052.750, 442.6338
1079.66760, 348.4245, 1081.163, 396.2769
1105.08923, 396.2769, 1103.593, 441.1384
1136.49231, 400.7630, 1134.996, 447.1199
5.981538  , 450.1107, 8.972307, 491.9815
14.953846 , 571.2368, 17.94461, 623.5753
49.347691 , 623.5753, 44.86153, 568.2461
20.935385 , 629.5568, 20.93538, 677.4092
47.852306 , 629.5568, 49.34769, 674.4184
19.439999 , 675.9138, 22.43076, 731.2430
52.338459 , 677.4092, 50.84307, 734.2338
26.916922 , 738.7199, 31.40307, 786.5722
58.320000 , 737.2246, 55.32922, 789.5630
76.264610 , 728.2522, 80.75077, 780.5907
29.907692 , 788.0676, 29.90769, 832.9291
58.320000 , 789.5630, 52.33845, 837.4153
76.264610 , 785.0769, 77.75999, 837.4153
106.172302, 786.5722, 101.6861, 840.4061
130.098465, 779.0953, 127.1076, 834.4246
155.519989, 783.5815, 152.5292, 840.4061
186.923065, 773.1138, 188.4184, 829.9384
219.821533, 828.4430, 215.3353, 776.1046
225.803070, 741.7107, 222.8123, 668.4368
264.683075, 613.1076, 276.6461, 674.4184
263.187683, 678.9046, 267.6738, 725.2615
267.673828, 732.7384, 275.1507, 783.5815
275.150757, 788.0676, 270.6646, 834.4246
296.086151, 831.4338, 296.0861, 785.0769
296.086151, 785.0769, 294.5907, 728.2522
293.095367, 728.2522, 293.0953, 678.9046
293.095367, 672.9230, 290.1046, 634.0430
294.590759, 628.0615, 291.6000, 569.7415
315.526154, 614.6030, 321.5076, 674.4184
320.012299, 678.9046, 320.0122, 729.7476
320.012299, 729.7476, 320.0122, 788.0676
323.003082, 780.5907, 324.4984, 826.9476
354.406158, 828.4430, 348.4245, 777.5999
348.424591, 776.1046, 345.4338, 716.2891
369.359985, 722.2707, 366.3692, 671.4276
367.864594, 722.2707, 373.8461, 770.1230
373.846130, 770.1230, 370.8553, 828.4430
400.763062, 828.4430, 394.7815, 776.1046
394.781525, 767.1322, 393.2861, 722.2707
393.286133, 722.2707, 390.2953, 674.4184
393.286133, 665.4461, 393.2861, 613.1076
414.221527, 625.0707, 417.2123, 671.4276
417.212311, 671.4276, 417.2123, 720.7753
418.707672, 728.2522, 418.7076, 774.6091
420.203064, 780.5907, 420.2030, 828.4430
448.615387, 825.4522, 450.1107, 771.6184
438.147675, 729.7476, 436.6522, 677.4092
436.652283, 677.4092, 436.6522, 617.5938
463.569214, 616.0984, 468.0553, 660.9599
466.559998, 660.9599, 474.0368, 717.7846
474.036896, 717.7846, 474.0368, 771.6184
474.036896, 771.6184, 469.5507, 825.4522
494.972290, 828.4430, 497.9630, 770.1230
497.963074, 770.1230, 494.9722, 716.2891
494.972290, 711.8030, 490.4861, 663.9507
490.486145, 660.9599, 486.0000, 596.6584
518.898438, 599.6492, 520.3938, 662.4553
517.403076, 660.9599, 520.3938, 707.3168
518.898438, 717.7846, 518.8984, 765.6369
520.393860, 771.6184, 515.9076, 822.4614
547.310730, 820.9661, 542.8245, 765.6369
542.824585, 765.6369, 539.8338, 708.8123
539.833801, 708.8123, 542.8245, 660.9599
547.310730, 648.9968, 545.8153, 592.1723
568.246155, 607.1261, 569.7415, 660.9599
569.741516, 660.9599, 569.7415, 716.2891
569.741516, 716.2891, 571.2368, 768.6276
571.236877, 768.6276, 568.2461, 822.4614
599.649231, 813.4891, 598.1538, 758.1599
598.153809, 758.1599, 599.6492, 698.3446
599.649231, 698.3446, 598.1538, 643.0153
598.153809, 643.0153, 595.1630, 587.6861
631.052307, 596.6584, 628.0615, 654.9784
628.061523, 654.9784, 628.0615, 704.3261
628.061523, 708.8123, 625.0707, 759.6553
628.061523, 767.1322, 628.0615, 823.9569
657.969238, 825.4522, 657.9692, 770.1230
663.950745, 770.1230, 657.9692, 729.7476
657.969238, 716.2891, 657.9692, 671.4276
657.969238, 671.4276, 651.9876, 613.1076
672.923035, 605.6307, 674.4184, 657.9692
677.409241, 663.9507, 683.3907, 713.2984
678.904602, 717.7846, 681.8953, 768.6276
686.381531, 779.0953, 684.8861, 820.9661
711.803040, 820.9661, 716.2891, 773.1138
711.803040, 770.1230, 708.8123, 708.8123
708.812317, 708.8123, 704.3261, 657.9692
704.326111, 657.9692, 704.3261, 602.6399
729.747681, 607.1261, 723.7661, 557.7784
729.747681, 610.1168, 731.2430, 659.4646
731.243042, 659.4646, 734.2338, 716.2891
734.233826, 716.2891, 738.7199, 768.6276
738.719971, 773.1138, 734.2338, 823.9569
767.132263, 823.9569, 765.6369, 773.1138
764.141541, 720.7753, 764.1415, 773.1138
761.150757, 717.7846, 756.6646, 660.9599
756.664612, 660.9599, 761.1507, 619.0892
761.150757, 619.0892, 755.1691, 571.2368
785.076904, 553.2922, 786.5722, 608.6215
786.572266, 608.6215, 786.5722, 657.9692
786.572266, 665.4461, 791.0584, 719.2799
791.058411, 719.2799, 791.0584, 770.1230
791.058411, 770.1230, 795.5446, 828.4430
820.966125, 819.4707, 820.9661, 753.6738
813.489197, 740.2153, 813.4891, 693.8584
813.489197, 687.8768, 814.9846, 635.5384
838.910767, 593.6676, 840.4061, 644.5107
840.406128, 644.5107, 841.9014, 702.8307
841.901489, 702.8307, 840.4061, 758.1599
847.883057, 762.6461, 847.8830, 825.4522
870.313843, 822.4614, 867.3230, 770.1230
867.323059, 768.6276, 862.8369, 704.3261
862.836914, 704.3261, 862.8369, 644.5107
862.836914, 644.5107, 861.3414, 590.6768
913.679993, 598.1538, 915.1753, 650.4923
913.679993, 653.4830, 918.1661, 710.3076
915.175354, 720.7753, 918.1661, 764.1415
918.166138, 764.1415, 918.1661, 820.9661
891.249207, 820.9661, 891.2492, 762.6461
945.083069, 819.4707, 945.0830, 765.6369
945.083069, 765.6369, 939.1015, 726.7568
939.101501, 726.7568, 936.1107, 669.9323
936.110718, 669.9323, 934.6153, 608.6215
954.055359, 571.2368, 963.0276, 617.5938
963.027649, 617.5938, 961.5322, 665.4461
961.532288, 674.4184, 963.0276, 720.7753
963.027649, 720.7753, 960.0369, 770.1230
964.523071, 773.1138, 961.5322, 820.9661
989.944580, 817.9753, 986.9537, 783.5815
1016.86151, 809.0030, 1013.870, 774.6091
1036.30151, 810.4984, 1034.806, 770.1230
991.440002, 550.3015, 992.9353, 602.6399
992.935364, 602.6399, 988.4492, 651.9876
985.458435, 669.9323, 986.9537, 713.2984
1060.22766, 707.3168, 1061.723, 654.9784
1060.22766, 641.5199, 1058.732, 590.6768
1097.61230, 608.6215, 1102.098, 662.4553
1106.58459, 665.4461, 1103.593, 716.2891
1105.08923, 716.2891, 1106.584, 762.6461
1061.72302, 764.1415, 1064.713, 714.7938
1060.22766, 764.1415, 1058.732, 811.9938
1087.14453, 753.6738, 1085.649, 811.9938
1182.84924, 759.6553, 1178.363, 708.8123
1178.36303, 708.8123, 1175.372, 665.4461
1224.71997, 731.2430, 1278.553, 731.2430
1227.71069, 761.1507, 1289.021, 756.6646
1157.42761, 761.1507, 1152.941, 708.8123
1133.50146, 708.8123, 1134.996, 764.1415
1132.00610, 708.8123, 1124.529, 654.9784
1124.52917, 654.9784, 1117.052, 610.1168
1143.96923, 607.1261, 1139.483, 554.7876
1154.43689, 602.6399, 1158.923, 648.9968
1157.42761, 647.5015, 1154.436, 699.8399
1208.27075, 604.1353, 1200.793, 559.2738
1221.72924, 568.2461, 1338.369, 563.7600
1239.67382, 610.1168, 1317.433, 619.0892
1235.18762, 644.5107, 1300.984, 646.0061
1306.96606, 656.4738, 1302.479, 734.2338
734.233826, 397.7723, 735.7291, 442.6338
675.913818, 408.2399, 671.4276, 448.6153
622.079956, 417.2123, 620.5845, 460.5784
571.236877, 469.5507, 568.2461, 432.1661
541.329224, 408.2399, 547.3107, 465.0646
515.907654, 468.0553, 515.9076, 421.6984
487.495361, 415.7169, 487.4953, 472.5415
466.559998, 468.0553, 468.0553, 421.6984
442.633820, 480.0184, 439.6430, 429.1753
412.726135, 429.1753, 412.7261, 483.0092
387.304596, 484.5046, 388.7999, 429.1753
360.387695, 432.1661, 354.4061, 481.5138
336.461517, 481.5138, 340.9476, 435.1569
309.544617, 427.6799, 312.5353, 477.0276
285.618439, 480.0184, 285.6184, 435.1569


filename=: 24.jpg, vehicle number=: 135 
x-pos          , y-pos          , x-pos          , y-pos        
4.486154  , 58.32000, 35.88922, 5.981538
167.483078, 46.35692, 133.0892, 110.6584
206.363068, 62.80615, 179.4461, 116.6399
233.279999, 86.73230, 194.3999, 139.0707
352.910767, 68.78768, 399.2676, 110.6584
328.984619, 95.70461, 379.8276, 142.0615
311.039978, 124.1169, 343.9384, 162.9969
285.618439, 145.0523, 325.9938, 191.4092
263.187683, 167.4830, 294.5907, 207.8584
245.243073, 197.3907, 273.6553, 230.2892
654.978455, 4.486154, 596.6584, 8.972307
750.683044, 5.981538, 814.9846, 8.972307
595.163086, 34.39384, 657.9692, 31.40307
650.492310, 59.81538, 598.1538, 64.30153
729.747681, 62.80615, 728.2522, 13.45846
758.159973, 40.37538, 814.9846, 41.87077
753.673828, 80.75077, 816.4799, 79.25537
1102.09838, 55.32922, 1105.089, 136.0800
1145.46460, 139.0707, 1140.978, 53.83384
364.873840, 607.1261, 409.7353, 638.5292
430.670746, 610.1168, 393.2861, 577.2184
397.772308, 548.8061, 436.6522, 578.7138
450.110748, 559.2738, 415.7169, 520.3938
478.523071, 494.9722, 503.9446, 536.8430
352.910767, 782.0861, 408.2399, 788.0676
351.415375, 822.4614, 396.2769, 820.9661
369.359985, 853.8645, 429.1753, 859.8461
686.381531, 822.4614, 689.3723, 867.3230
689.372314, 876.2953, 687.8768, 918.1661
717.784607, 928.6338, 717.7846, 880.7814
713.298462, 861.3414, 708.8123, 811.9938
800.030762, 809.0030, 800.0307, 855.3599
864.332275, 858.3507, 858.3507, 813.4891
744.701538, 873.3045, 749.1876, 918.1661
774.609192, 922.6522, 773.1138, 867.3230
801.526123, 865.8276, 800.0307, 916.6707
831.433838, 910.6892, 828.4430, 864.3322
666.941528, 393.2861, 674.4184, 444.1292
672.923035, 466.5599, 678.9046, 518.8984
698.344604, 373.8461, 705.8215, 442.6338
707.316895, 450.1107, 710.3076, 502.4492
711.803040, 508.4307, 713.2984, 560.7692
743.206116, 551.7969, 741.7107, 500.9538
749.187683, 494.9722, 738.7199, 436.6522
735.729187, 432.1661, 720.7753, 370.8553
759.655334, 367.8645, 767.1322, 430.6707
770.123047, 438.1476, 779.0953, 484.5046
782.086121, 491.9815, 777.5999, 542.8245
809.003052, 526.3753, 806.0122, 481.5138
806.012268, 469.5507, 803.0215, 423.1938
806.012268, 367.8645, 806.0122, 424.6892
840.406128, 376.8369, 838.9107, 424.6892
867.323059, 385.8092, 870.3138, 438.1476
843.396912, 433.6615, 843.3969, 486.0000
844.892273, 493.4768, 843.3969, 553.2922
873.304565, 494.9722, 868.8184, 441.1384
898.726135, 435.1569, 897.2307, 382.8184
942.092285, 387.3045, 942.0922, 447.1199
949.569214, 457.5876, 948.0737, 503.9446
957.046143, 518.8984, 957.0461, 562.2645
933.119995, 657.9692, 930.1292, 707.3168
964.523071, 638.5292, 967.5137, 695.3538
967.513794, 695.3538, 967.5137, 744.7015
967.513794, 744.7015, 972.0000, 797.0399
974.990723, 807.5076, 976.4861, 852.3692
977.981506, 852.3692, 974.9907, 903.2122
1006.39379, 904.7076, 1003.403, 861.3414
1003.40307, 861.3414, 1003.403, 807.5076
997.421509, 800.0307, 997.4215, 746.1968
997.421509, 746.1968, 992.9353, 696.8491
997.421509, 692.3630, 989.9445, 641.5199
1027.32922, 794.0491, 1028.824, 853.8645
1028.82458, 853.8645, 1022.843, 906.2030
1051.25537, 855.3599, 1051.255, 915.1753
1073.68615, 904.7076, 1075.181, 847.8830
1100.60302, 853.8645, 1097.612, 906.2030
1129.01538, 895.7353, 1124.529, 835.9199
1160.41845, 844.8922, 1155.932, 894.2399
1176.86767, 810.4984, 1172.381, 735.7291
973.495361, 358.8923, 976.4861, 409.7353
979.476868, 409.7353, 977.9815, 465.0646
980.972290, 472.5415, 986.9537, 535.3476
1010.87994, 469.5507, 1007.889, 408.2399
1007.88922, 405.2492, 989.9445, 360.3876
1063.21838, 324.4984, 1064.713, 369.3599
1060.22766, 378.3323, 1055.741, 427.6799
1057.23693, 462.0738, 1064.713, 523.3845
1091.63073, 478.5230, 1093.126, 438.1476
1093.12609, 433.6615, 1096.116, 378.3323
1091.63073, 367.8645, 1097.612, 323.0030
1121.53845, 314.0307, 1123.033, 367.8645
1130.51074, 379.8276, 1127.520, 432.1661
1160.41845, 385.8092, 1154.436, 323.0030
1190.32617, 318.5169, 1188.830, 373.8461
1215.74768, 323.0030, 1211.261, 385.8092
1238.17846, 379.8276, 1236.682, 324.4984
1266.59069, 331.9753, 1265.095, 385.8092
1296.49841, 351.4153, 1295.003, 396.2769
1321.91992, 387.3045, 1324.910, 340.9476
1350.33227, 342.4430, 1345.846, 399.2676
1229.20617, 441.1384, 1229.206, 490.4861
1263.59997, 490.4861, 1262.104, 433.6615
1286.03076, 432.1661, 1284.535, 490.4861
1309.95690, 491.9815, 1311.452, 433.6615
1336.87377, 433.6615, 1336.873, 490.4861
1233.69226, 497.9630, 1235.187, 547.3107
1263.59997, 547.3107, 1262.104, 496.4676
1287.52612, 496.4676, 1283.039, 545.8153
1306.96606, 545.8153, 1306.966, 491.9815
1336.87377, 490.4861, 1332.387, 553.2922
1360.79992, 550.3015, 1357.809, 497.9630
1242.66455, 640.0245, 1247.150, 693.8584
1212.75683, 677.4092, 1223.224, 743.2061
1214.25231, 743.2061, 1214.252, 795.5446
1214.25231, 798.5353, 1220.233, 853.8645
1220.23376, 853.8645, 1220.233, 906.2030
1248.64611, 901.7169, 1241.169, 861.3414
1242.66455, 853.8645, 1244.159, 794.0491
1244.15991, 794.0491, 1241.169, 743.2061
1241.16918, 738.7199, 1241.169, 702.8307
1274.06762, 683.3907, 1274.067, 744.7015
1268.08606, 750.6830, 1271.076, 800.0307
1271.07690, 800.0307, 1268.086, 849.3784
1269.58154, 850.8738, 1272.572, 894.2399
1299.48913, 898.7261, 1293.507, 844.8922
1293.50769, 844.8922, 1296.498, 788.0676
1341.35998, 681.8953, 1344.350, 729.7476
1315.93847, 740.2153, 1315.938, 780.5907
1315.93847, 785.0769, 1324.910, 834.4246
1320.42456, 841.9014, 1321.919, 900.2214
1347.34155, 901.7169, 1342.855, 843.3969
1342.85534, 834.4246, 1338.369, 786.5722
1338.36914, 786.5722, 1333.883, 738.7199
1360.79992, 737.2246, 1362.295, 794.0491
1360.79992, 795.5446, 1362.295, 837.4153


filename=: 25.jpg, vehicle number=: 553 
x-pos          , y-pos          , x-pos          , y-pos        
46.356922 , 103.1815, 91.21846, 103.1815
94.209229 , 103.1815, 142.0615, 100.1907
177.950760, 100.1907, 230.2892, 101.6861
237.766144, 97.19999, 272.1600, 97.19999
279.636902, 97.19999, 323.0030, 98.69538
177.950760, 115.1446, 230.2892, 115.1446
43.366154 , 157.0153, 1.495385, 158.5107
403.753845, 97.19999, 444.1292, 97.19999
445.624603, 109.1630, 487.4953, 107.6676
509.926147, 89.72307, 554.7876, 95.70461
611.612305, 95.70461, 656.4738, 91.21846
656.473816, 91.21846, 701.3353, 92.71384
707.316895, 92.71384, 744.7015, 91.21846
750.683044, 91.21846, 795.5446, 88.22769
803.021545, 88.22769, 844.8922, 88.22769
849.378418, 97.19999, 903.2122, 94.20922
930.129211, 100.1907, 976.4861, 95.70461
1097.61230, 104.6769, 1148.455, 104.6769
1164.90454, 98.69538, 1211.261, 98.69538
1223.22460, 95.70461, 1253.132, 95.70461
80.750771 , 243.7476, 79.25537, 285.6184
82.246155 , 296.0861, 76.26461, 334.9661
74.769226 , 345.4338, 76.26461, 382.8184
74.769226 , 396.2769, 65.79692, 447.1199
64.301537 , 505.4399, 50.84307, 541.3292
109.163071, 201.8769, 107.6676, 237.7661
109.163071, 249.7292, 106.1723, 282.6276
106.172302, 291.6000, 101.6861, 331.9753
101.686150, 333.4707, 97.19999, 378.3323
97.199997 , 396.2769, 89.72307, 447.1199
86.732307 , 496.4676, 79.25537, 535.3476
73.273842 , 542.8245, 71.77845, 587.6861
59.815384 , 590.6768, 56.82461, 638.5292
59.815384 , 647.5015, 55.32922, 695.3538
50.843075 , 701.3353, 40.37538, 750.6830
139.070770, 194.3999, 133.0892, 230.2892
134.584610, 239.2615, 130.0984, 278.1415
130.098465, 287.1138, 127.1076, 327.4892
125.612305, 337.9569, 115.1446, 381.3230
116.639999, 390.2953, 119.6307, 429.1753
107.667686, 491.9815, 100.1907, 535.3476
100.190765, 542.8245, 94.20922, 583.2000
94.209229 , 595.1630, 82.24615, 634.0430
82.246155 , 644.5107, 77.75999, 684.8861
77.759995 , 695.3538, 74.76922, 735.7291
73.273842 , 791.0584, 70.28307, 843.3969
70.283073 , 849.3784, 59.81538, 892.7445
154.024612, 240.7569, 152.5292, 282.6276
155.519989, 293.0953, 151.0338, 334.9661
151.033844, 346.9292, 140.5661, 385.8092
143.556915, 399.2676, 140.5661, 436.6522
182.436920, 192.9046, 177.9507, 231.7846
177.950760, 234.7753, 179.4461, 278.1415
171.969223, 288.6092, 168.9784, 333.4707
171.969223, 337.9569, 167.4830, 376.8369
162.996918, 388.7999, 158.5107, 424.6892
203.372299, 197.3907, 204.8676, 236.2707
204.867691, 245.2430, 201.8769, 285.6184
201.876923, 294.5907, 197.3907, 333.4707
195.895386, 343.9384, 191.4092, 381.3230
186.923065, 390.2953, 180.9415, 438.1476
230.289230, 195.8953, 224.3076, 230.2892
227.298462, 239.2615, 225.8030, 278.1415
225.803070, 288.6092, 219.8215, 325.9938
219.821533, 333.4707, 216.8307, 372.3507
216.830765, 379.8276, 209.3538, 427.6799
249.729218, 192.9046, 251.2246, 236.2707
251.224609, 240.7569, 248.2338, 278.1415
248.233841, 285.6184, 245.2430, 328.9846
273.655365, 233.2799, 272.1600, 273.6553
267.673828, 287.1138, 264.6830, 321.5076
267.673828, 337.9569, 261.6922, 378.3323
261.692291, 390.2953, 252.7199, 432.1661
302.067688, 186.9230, 294.5907, 227.2984
296.086151, 234.7753, 294.5907, 272.1600
297.581543, 284.1230, 291.6000, 321.5076
287.113831, 339.4523, 281.1322, 384.3138
324.498444, 188.4184, 323.0030, 227.2984
321.507690, 236.2707, 315.5261, 273.6553
318.516907, 281.1322, 315.5261, 320.0122
312.535370, 345.4338, 305.0584, 391.7907
342.443054, 237.7661, 340.9476, 284.1230
342.443054, 285.6184, 337.9569, 324.4984
336.461517, 346.9292, 333.4707, 385.8092
333.470764, 391.7907, 325.9938, 433.6615
369.359985, 188.4184, 367.8645, 216.8307
366.369232, 236.2707, 366.3692, 272.1600
363.378448, 284.1230, 363.3784, 318.5169
366.369232, 333.4707, 358.8923, 372.3507
361.883057, 393.2861, 360.3876, 436.6522
387.304596, 179.4461, 385.8092, 219.8215
388.799988, 228.7938, 385.8092, 276.6461
387.304596, 281.1322, 384.3138, 323.0030
381.323059, 333.4707, 381.3230, 372.3507
385.809235, 381.3230, 384.3138, 430.6707
411.230743, 174.9599, 408.2399, 216.8307
