filename=: 1.jpg, vehicle number=: 30 
x-pos          , y-pos          , x-pos          , y-pos        
962.581787, 467.2727, 992.9545, 478.9545
1054.24499, 382.5006, 1092.287, 394.8612
1150.69799, 302.2356, 1135.498, 339.2352
100.463631, 547.8772, 68.92272, 538.5317
97.471634 , 708.4926, 111.5888, 671.0666
224.290894, 539.6999, 213.7772, 575.9136
407.278076, 659.6336, 444.9447, 673.0955
461.680511, 686.1804, 497.6454, 698.5726
632.882874, 573.5168, 615.5574, 609.5700


filename=: 22.jpg, vehicle number=: 26 
x-pos          , y-pos          , x-pos          , y-pos        
153.031815, 134.3409, 186.9090, 143.6863
352.790894, 31.54090, 339.9408, 67.75453
644.836365, 58.40908, 606.2863, 43.22272
674.040894, 120.3227, 710.2545, 140.1818
719.599976, 95.79090, 682.2181, 81.77272
725.440857, 79.43636, 686.8908, 63.08181
839.922668, 200.9272, 855.2672, 170.4119
864.454529, 205.5999, 877.4023, 175.1419
1114.44543, 219.6181, 1107.436, 255.8318
192.750000, 325.9227, 227.7954, 307.2318
273.354523, 457.9272, 300.2227, 469.6090
327.090912, 471.9454, 329.4272, 505.8227
657.686340, 470.7772, 628.4818, 459.0954
802.540894, 389.0045, 814.2227, 352.7908
1206.73181, 289.7090, 1174.022, 274.5227
227.795441, 744.1317, 190.4136, 731.2817
261.672729, 685.7227, 293.2136, 700.9090
558.390869, 765.1590, 566.5681, 768.6636
623.809082, 753.4772, 587.5954, 738.2908
726.609070, 766.3272, 691.5635, 746.4681
737.122681, 747.6363, 699.7409, 730.1135
745.299988, 732.4499, 719.5999, 713.7590
1016.31817, 751.1408, 984.7772, 733.6181
1102.97876, 581.0282, 1116.781, 609.7908
1140.14538, 596.9409, 1156.500, 631.9863
1174.02270, 720.7681, 1182.199, 755.8135


filename=: 23.jpg, vehicle number=: 9 
x-pos          , y-pos          , x-pos          , y-pos        
1.168182  , 58.40908, 12.84999, 31.54090
233.636353, 106.3045, 219.6181, 141.3499
252.327271, 113.3136, 240.6454, 143.6863
450.918152, 141.3499, 432.2272, 108.6409
657.686340, 42.05454, 690.3954, 54.90454
973.095398, 231.2999, 940.3863, 210.2727
1054.86816, 3.504545, 1047.859, 36.21363
1157.66809, 18.69090, 1152.995, 52.56818
170.554535, 323.5863, 135.5090, 329.4272


filename=: 24.jpg, vehicle number=: 26 
x-pos          , y-pos          , x-pos          , y-pos        
157.704544, 115.6499, 157.7045, 149.5272
317.372589, 11.84422, 357.3725, 11.84422
396.412384, 191.8655, 397.5757, 151.8824
462.202332, 105.2130, 462.2023, 145.2130
464.266785, 63.23994, 464.2667, 103.2399
711.422729, 155.3681, 710.2545, 114.4818
895.995422, 210.2727, 895.9954, 170.5545
1073.59729, 189.7433, 1033.597, 189.7433
1079.16857, 169.7654, 1039.174, 169.0673
228.186218, 429.8640, 222.3889, 469.4417
349.492554, 413.7002, 309.6447, 417.1864
549.153076, 324.3919, 545.6668, 364.2397
567.688660, 352.3809, 572.9097, 312.7232
796.699951, 380.8272, 799.5941, 349.5801
843.851501, 421.2766, 843.8515, 381.2766
963.674194, 465.8012, 987.1135, 498.8136
1070.53503, 433.1746, 1070.535, 473.1746
1228.00878, 358.0146, 1188.025, 359.1780
237.561203, 750.6411, 238.7245, 710.6580
291.526154, 750.4293, 292.6895, 710.4462
599.567444, 565.7813, 559.5674, 565.7813
740.987061, 571.9353, 701.0039, 570.7719
941.554504, 612.1272, 901.8363, 593.4363
995.804016, 632.8885, 995.8040, 672.8885
1071.88281, 688.9949, 1031.950, 691.3207
1220.20324, 680.9479, 1245.914, 711.5897


filename=: 25.jpg, vehicle number=: 26 
x-pos          , y-pos          , x-pos          , y-pos        
38.074921 , 165.0916, 78.05799, 166.2550
133.073029, 168.3065, 173.0730, 168.3065
161.691986, 197.0782, 201.6750, 198.2416
447.342224, 96.26286, 487.3422, 96.26286
557.351074, 185.8933, 597.3510, 185.8933
730.446472, 64.20983, 716.0954, 26.86818
813.524536, 188.1450, 853.5245, 188.1450
1004.17962, 77.03875, 964.1796, 77.03875
1167.60949, 132.0405, 1207.609, 132.0405
27.897881 , 490.7698, 22.10060, 451.1922
311.904541, 338.7727, 283.8681, 339.9408
364.472717, 399.5181, 369.1454, 364.4727
568.904541, 470.7772, 571.2409, 503.4863
813.747131, 356.3412, 813.7471, 316.3412
891.484619, 389.7670, 891.4846, 429.7670
1074.09509, 439.2044, 1074.095, 399.2044
1097.39453, 439.0556, 1097.394, 399.0556
135.592239, 730.5313, 136.7556, 690.5482
464.936340, 570.0726, 464.9363, 595.7727
466.104523, 613.2954, 468.4408, 643.6681
671.704529, 580.5863, 640.1636, 580.5863
672.872681, 559.5590, 636.5266, 562.9223
904.172668, 540.8681, 904.1726, 582.9227
1125.17358, 595.8731, 1125.173, 635.8731
1172.28210, 629.3349, 1172.282, 589.3349
1255.65283, 628.6392, 1254.489, 668.6223


filename=: 26.jpg, vehicle number=: 29 
x-pos          , y-pos          , x-pos          , y-pos        
215.991547, 29.33326, 188.5418, 58.42821
270.856384, 82.37431, 270.8563, 122.3743
295.961273, 87.95189, 295.9612, 127.9518
548.487549, 116.7765, 548.4875, 156.7765
748.488220, 81.28719, 742.6909, 41.70952
745.746155, 52.32455, 780.9541, 71.30857
925.370483, 115.0212, 918.4245, 154.4135
977.967712, 96.87537, 938.3098, 91.65432
1143.06835, 126.7468, 1182.460, 119.8009
1223.08630, 21.02727, 1225.422, 51.39999
1258.36865, 175.9214, 1217.245, 181.0681
128.358505, 387.4469, 127.1951, 427.4300
276.017914, 345.0917, 276.0179, 305.0917
295.187744, 426.4932, 295.1877, 386.4932
661.965637, 322.9089, 640.9666, 356.9536
734.432495, 386.4073, 694.4324, 386.4073
968.506897, 466.1925, 1002.551, 445.1934
1066.54992, 389.0045, 1065.381, 421.7136
1137.35730, 278.1179, 1132.713, 317.8474
1223.63525, 395.6572, 1183.635, 395.6572
124.172195, 766.8990, 124.1721, 726.8990
278.901123, 642.0749, 280.0645, 682.0580
282.503296, 557.4606, 282.5032, 597.4606
744.698303, 614.7789, 744.6983, 654.7789
771.271057, 711.1532, 731.2710, 711.1532
866.279053, 747.6255, 866.2790, 707.6255
924.293335, 622.8146, 923.1299, 662.7977
927.089905, 569.9100, 925.9265, 609.8931
1137.06274, 547.7052, 1097.079, 546.5418


filename=: 27.jpg, vehicle number=: 4 
x-pos          , y-pos          , x-pos          , y-pos        
41.307201 , 42.84622, 12.21225, 15.39656
78.169365 , 40.98629, 52.45785, 10.34452
456.120667, 191.5639, 452.0863, 226.6272
504.306671, 195.1755, 501.1499, 230.1318


filename=: 28.jpg, vehicle number=: 31 
x-pos          , y-pos          , x-pos          , y-pos        
243.440552, 121.3741, 243.9059, 161.3714
266.345459, 124.9954, 267.5136, 162.3772
296.718170, 217.2818, 324.7545, 214.9454
621.592773, 183.7744, 622.0581, 223.7717
673.357300, 62.95107, 665.2686, 102.1246
692.885498, 63.20642, 684.7968, 102.3800
700.022583, 174.0202, 700.0225, 214.0202
786.260193, 137.4503, 786.2601, 97.45038
1271.36560, 155.8075, 1231.973, 162.7534
202.361099, 285.7926, 241.9387, 279.9954
320.550201, 276.5509, 320.0818, 310.7363
339.827881, 276.5470, 338.7727, 315.4090
609.064148, 392.4762, 644.8094, 410.4282
678.787781, 269.5761, 718.5172, 274.2198
690.602539, 311.2925, 730.5855, 312.4559
911.072571, 364.6031, 896.3043, 327.4292
914.686340, 369.1454, 914.6863, 401.8545
942.722717, 448.5817, 1015.149, 449.7499
1190.58679, 459.8636, 1194.072, 420.0158
29.158922 , 610.8024, 50.15798, 644.8471
185.244019, 576.7185, 225.1763, 579.0443
393.562653, 677.3176, 353.7148, 673.8314
533.957581, 742.3746, 573.8053, 738.8884
538.781372, 693.1281, 578.7136, 695.4539
546.709045, 532.6909, 582.9227, 529.1863
859.566895, 708.9554, 819.6345, 706.6296
824.213501, 668.8886, 864.2135, 668.8886
1158.21167, 630.8186, 1118.244, 632.4472
1177.22717, 692.1889, 1177.227, 652.1889
1198.88085, 625.8713, 1159.033, 629.3576
1200.89086, 640.1636, 1198.554, 676.3772


filename=: 29.jpg, vehicle number=: 31 
x-pos          , y-pos          , x-pos          , y-pos        
59.108665 , 229.2666, 19.37912, 224.6229
63.379963 , 213.0547, 23.65042, 208.4110
389.051727, 208.0281, 429.0490, 208.4935
582.424194, 209.2296, 622.4072, 210.3930
615.631775, 242.9818, 592.2681, 226.6272
679.881775, 177.5636, 716.0954, 177.5636
811.878784, 249.2900, 771.8957, 248.1266
813.288757, 202.3522, 773.3056, 201.1889
813.677002, 218.8402, 773.6939, 217.6768
814.727966, 183.8407, 774.7448, 182.6773
1029.10864, 114.7453, 1069.041, 112.4195
113.204620, 410.0088, 114.3680, 449.9919
166.882874, 415.5363, 166.8828, 455.5363
243.883301, 415.3169, 243.8833, 455.3169
370.313629, 386.6681, 352.7908, 366.8090
701.659607, 273.9278, 701.6596, 313.9278
990.281616, 387.6033, 1001.753, 349.2837
1177.52722, 464.9363, 1177.527, 497.6454
1227.35083, 455.7631, 1262.222, 475.3587
44.159504 , 692.4476, 45.78802, 652.4808
46.802826 , 636.1809, 52.60009, 596.6032
121.662468, 634.3956, 120.4990, 674.3787
337.910736, 579.7014, 297.9276, 578.5380
347.221741, 615.8620, 307.2893, 613.5361
349.346680, 596.9981, 309.3635, 595.8347
573.577271, 584.0908, 574.7454, 617.9681
585.259094, 705.5817, 585.2590, 740.6272
818.105469, 731.1202, 857.0272, 740.3448
1000.95544, 530.3673, 999.3269, 570.3341
1091.42993, 743.8441, 1131.429, 743.8441
721.936340, 177.5636, 756.9818, 177.5636


filename=: 30.jpg, vehicle number=: 19 
x-pos          , y-pos          , x-pos          , y-pos        
68.226456 , 126.7389, 68.22645, 86.73896
275.372101, 58.59803, 315.3551, 59.76141
520.663086, 141.5952, 560.5108, 145.0814
949.894958, 105.2972, 989.8780, 106.4606
1196.21814, 234.8045, 1230.095, 235.9727
1246.68347, 79.01891, 1239.737, 39.62660
90.960014 , 397.8381, 120.3227, 379.6590
207.936356, 317.7454, 232.4681, 296.7181
337.138275, 311.1586, 336.4401, 351.1524
664.906250, 296.7143, 703.8280, 287.4897
984.217834, 359.8497, 1024.217, 359.8497
1130.13659, 409.4936, 1131.299, 449.4767
209.104538, 636.6590, 209.1673, 602.8261
416.919861, 736.9425, 456.7676, 733.4563
693.745239, 698.6195, 678.9769, 735.7933
981.272705, 643.6681, 947.3954, 644.8363
1074.21826, 586.1348, 1064.213, 547.8772
1119.62011, 675.1909, 1079.687, 672.8651
1116.78173, 697.4045, 1087.577, 697.4045


filename=: 31.jpg, vehicle number=: 4 
x-pos          , y-pos          , x-pos          , y-pos        
246.486359, 225.4590, 224.2908, 202.0954
246.486359, 191.5818, 224.2908, 169.3863
228.963623, 66.58636, 252.3272, 85.27726
422.437073, 196.9473, 416.6398, 236.5250


filename=: 32.jpg, vehicle number=: 20 
x-pos          , y-pos          , x-pos          , y-pos        
251.411346, 149.9451, 211.4140, 149.4797
436.899994, 146.0227, 438.0681, 106.3045
545.540894, 164.7136, 558.3908, 130.8363
820.063599, 247.6545, 789.6908, 226.6272
1140.14538, 160.0409, 1140.145, 115.6499
129.668182, 477.7863, 86.44545, 484.7954
293.580231, 384.7353, 263.6992, 358.1434
278.230652, 293.0835, 307.2318, 316.5772
574.560486, 377.4574, 580.3577, 417.0351
603.534058, 380.1774, 605.8598, 420.1098
755.813599, 280.3636, 714.9272, 287.3727
928.264893, 288.1015, 967.1867, 297.3261
1252.63427, 477.8467, 1277.443, 446.4700
130.448273, 533.1147, 90.54571, 535.9050
299.653809, 571.9928, 296.6314, 611.8785
572.807922, 754.7474, 611.1275, 766.2196
953.236328, 585.2590, 954.4045, 651.8454
1015.39727, 600.6361, 1014.931, 640.6334
1045.52270, 550.2136, 1020.990, 529.1863
1079.30261, 634.2235, 1119.296, 634.9216


filename=: 33.jpg, vehicle number=: 20 
x-pos          , y-pos          , x-pos          , y-pos        
40.868496 , 76.25904, 0.936168, 78.58483
231.299988, 37.38181, 230.1318, 79.43636
306.063629, 105.1363, 304.8954, 150.6954
746.445557, 81.96944, 706.4516, 82.66753
751.665833, 60.69705, 711.6658, 60.69705
797.495056, 185.3774, 826.5900, 157.9278
1278.27429, 15.68207, 1239.637, 26.03484
229.425247, 429.6030, 245.2684, 392.8743
470.077759, 298.9627, 510.0608, 300.1261
605.118164, 317.7454, 610.3593, 357.2637
912.349976, 300.2227, 967.2545, 301.3909
1193.29834, 354.5215, 1233.281, 353.3581
19.460087 , 733.2703, 17.83156, 773.2371
81.318756 , 736.1542, 78.52849, 776.0567
376.927917, 632.2152, 374.6021, 672.1475
399.970276, 634.7327, 401.1336, 674.7158
442.470428, 628.8616, 438.2892, 668.6425
608.929443, 720.0093, 648.9125, 721.1727
905.086365, 744.5265, 945.0693, 743.3631
1192.87829, 654.9995, 1153.148, 650.3558


filename=: 34.jpg, vehicle number=: 14 
x-pos          , y-pos          , x-pos          , y-pos        
63.369419 , 127.5208, 50.78762, 165.4905
272.186340, 115.6499, 271.0181, 141.3499
322.418182, 143.6863, 323.5863, 115.6499
380.827271, 123.8272, 380.8272, 157.7045
433.395447, 151.8636, 435.7318, 126.1636
564.127808, 71.24282, 568.7714, 31.51329
663.527222, 117.9863, 661.1908, 160.0409
906.376099, 106.3958, 906.3760, 66.39582
1020.99084, 72.42726, 1023.327, 108.6409
1148.37097, 185.7872, 1188.303, 188.1130
224.601334, 291.5796, 225.7647, 331.5626
296.290283, 405.6924, 260.5449, 423.6444
620.318726, 398.2272, 652.4036, 374.3409
693.899963, 351.6227, 729.5128, 340.0825


filename=: 35.jpg, vehicle number=: 19 
x-pos          , y-pos          , x-pos          , y-pos        
230.131805, 244.1499, 194.6008, 219.2050
306.344421, 173.3996, 307.0425, 213.3935
338.635071, 172.4776, 339.3331, 212.4714
403.022705, 56.07272, 366.8090, 70.09090
464.178833, 147.5815, 424.3310, 144.0953
555.609985, 161.9607, 555.6099, 201.9607
929.872681, 46.72727, 901.8363, 22.19545
1067.78930, 86.14547, 1069.650, 126.1021
80.976387 , 412.6790, 40.97638, 412.6790
439.236359, 310.7363, 438.0681, 346.9499
547.240601, 324.5863, 532.4723, 361.7603
563.444946, 332.1914, 553.0921, 370.8284
971.540588, 289.6019, 931.5405, 289.6019
1234.84533, 332.4041, 1274.237, 325.4582
193.090683, 550.2225, 190.0683, 590.1082
452.580688, 524.7397, 492.5637, 525.9031
698.106812, 757.1088, 658.1094, 757.5742
867.856140, 650.2601, 847.8561, 615.6192
1084.57934, 618.6220, 1051.159, 596.6416


filename=: 36.jpg, vehicle number=: 19 
x-pos          , y-pos          , x-pos          , y-pos        
69.326645 , 194.4142, 94.13607, 163.0376
408.146088, 32.29125, 436.8999, 56.07272
428.722717, 19.85909, 454.4226, 40.88636
737.731750, 40.82408, 740.0574, 80.75641
886.748840, 225.3332, 890.0032, 185.4658
1106.62426, 33.97169, 1144.593, 21.38990
185.890808, 512.7235, 188.6810, 472.8209
205.599991, 475.4499, 203.2636, 510.4954
299.054535, 306.0636, 318.5283, 277.7159
328.259094, 327.0909, 351.5944, 298.0940
450.809387, 424.7315, 470.8093, 390.0905
734.770813, 487.2857, 723.2987, 448.9661
933.377258, 408.8636, 911.1817, 387.8363
1162.59399, 386.3453, 1202.171, 380.5480
84.326263 , 736.1635, 52.94963, 711.3540
310.736359, 638.9954, 338.7727, 654.1818
740.627258, 556.0545, 753.4772, 589.9318
999.483826, 575.8907, 1023.370, 543.8057
1163.47351, 674.1635, 1138.664, 705.5402


filename=: 37.jpg, vehicle number=: 19 
x-pos          , y-pos          , x-pos          , y-pos        
244.714661, 67.67825, 237.7687, 107.0705
504.839935, 156.7754, 468.5876, 139.8707
585.259094, 113.3136, 558.2824, 90.20401
852.124939, 143.4293, 877.3045, 171.7227
1205.89807, 161.4561, 1167.260, 171.8089
57.240906 , 477.7863, 94.03668, 475.1187
326.798492, 473.6329, 366.5280, 468.9892
687.934509, 392.1270, 725.1083, 406.8952
728.945435, 450.9181, 751.1408, 422.8818
893.286255, 273.9982, 933.2835, 273.5328
947.656677, 354.2236, 907.6594, 354.6890
1088.97058, 447.1866, 1128.548, 441.3893
1131.67334, 463.1581, 1091.770, 465.9483
216.113632, 681.0499, 186.9090, 656.5181
407.695435, 755.8135, 429.3293, 730.3580
419.806488, 770.8945, 446.3983, 741.0135
643.481262, 584.6233, 683.4812, 584.6233
645.609436, 565.0317, 685.6067, 565.4971
652.045288, 545.1971, 692.0426, 545.6625


filename=: 38.jpg, vehicle number=: 32 
x-pos          , y-pos          , x-pos          , y-pos        
102.986153, 151.9555, 103.4515, 111.9582
334.302002, 172.0457, 294.3020, 172.0457
335.389465, 128.0505, 375.3894, 128.0505
440.021576, 171.6168, 400.0215, 171.6168
640.163635, 33.87727, 662.4114, 62.80803
692.731812, 206.7681, 692.7318, 227.7954
1006.61645, 228.6628, 966.6164, 228.6628
1196.21814, 53.73636, 1197.386, 19.85909
1219.58190, 179.0737, 1218.883, 219.0676
216.990997, 279.6571, 256.3833, 286.6031
325.292908, 400.6988, 324.5948, 440.6927
344.533936, 401.0316, 343.8358, 441.0255
490.170013, 502.9532, 487.1476, 463.0675
635.981934, 487.4232, 675.3742, 480.4772
906.509033, 311.9045, 873.7999, 320.0818
1058.37268, 386.6681, 1063.500, 352.4829
1079.58911, 355.4136, 1078.231, 390.1726
1165.76306, 269.2985, 1164.134, 309.2654
1188.21411, 274.9248, 1188.214, 314.9248
32.973396 , 653.4496, 32.50798, 693.4469
108.640907, 728.9454, 80.60454, 755.8135
81.772728 , 699.7409, 113.3136, 674.0408
358.105591, 663.9090, 327.0909, 691.5635
477.929352, 623.5039, 478.3947, 583.5067
499.050690, 620.8995, 499.5160, 580.9022
526.472656, 663.8376, 566.4557, 665.0010
588.763611, 740.6272, 570.0726, 769.8317
617.609863, 666.9458, 657.5929, 668.1091
929.934143, 616.0646, 897.8492, 592.1783
1056.87817, 610.6460, 1056.878, 650.6460
1155.20507, 669.2805, 1134.205, 703.3251
1214.90905, 699.7409, 1198.554, 748.8045


filename=: 39.jpg, vehicle number=: 37 
x-pos          , y-pos          , x-pos          , y-pos        
8.991430  , 128.6365, 8.526019, 168.6338
29.500517 , 235.1774, 69.50051, 235.1774
170.205750, 144.4164, 169.0423, 184.3995
293.870850, 153.3949, 293.8708, 113.3949
405.165375, 0.636060, 405.1653, 40.63605
462.966278, 224.8113, 500.5539, 238.4921
584.090881, 35.04545, 612.1272, 12.84999
676.502136, 192.2939, 676.5021, 232.2939
787.389893, 217.9022, 787.3898, 257.9022
879.480042, 73.89115, 839.4970, 75.05455
842.661987, 115.0123, 882.6619, 115.0123
1074.72729, 158.8727, 1072.390, 195.0863
1053.69995, 157.7045, 1053.699, 193.9181
1133.13635, 113.3136, 1163.509, 117.9863
51.502243 , 332.2851, 11.54031, 334.0299
194.858231, 307.6810, 169.1467, 277.0393
294.495361, 338.3337, 292.1695, 378.2660
377.050598, 416.9837, 337.0532, 417.4491
379.529755, 393.9450, 339.5297, 393.9450
532.690918, 502.3181, 532.6909, 462.5999
600.253113, 290.4070, 640.1854, 292.7328
660.894714, 318.8396, 700.8940, 319.0723
733.323181, 361.9652, 693.3563, 360.3367
864.916443, 435.3132, 904.9157, 435.5459
1100.92175, 303.8395, 1060.927, 303.1414
1153.22619, 305.4427, 1113.226, 305.4427
1156.54504, 330.3159, 1116.547, 329.8505
1207.89904, 307.9790, 1167.899, 307.9790
1212.90405, 333.8700, 1172.904, 333.8700
25.677982 , 590.9197, 24.51459, 630.9028
225.341812, 740.2457, 185.4094, 737.9199
352.583496, 566.9694, 350.2576, 606.9017
574.136536, 583.1878, 543.4947, 557.4763
744.107422, 678.1240, 726.1554, 642.3787
918.190857, 572.4090, 936.8817, 601.6135
1079.39990, 741.7954, 1112.109, 742.9636
1205.78503, 595.8157, 1245.785, 595.8157


filename=: 40.jpg, vehicle number=: 20 
x-pos          , y-pos          , x-pos          , y-pos        
157.096451, 91.81883, 157.0964, 51.81883
433.371582, 55.78863, 433.3715, 15.78863
600.445435, 244.1499, 634.5042, 228.8302
598.581116, 221.1749, 635.3097, 205.3317
958.482300, 74.25505, 958.4823, 34.25506
985.784607, 77.53963, 985.7846, 37.53963
1094.74609, 15.42098, 1102.834, 54.59460
162.377274, 360.9681, 165.8818, 396.0136
279.355988, 301.4362, 319.3559, 301.4362
281.971588, 322.4201, 321.9546, 323.5835
452.186859, 471.8787, 449.8610, 511.8110
735.954529, 454.4226, 728.9454, 413.5363
790.715759, 410.9393, 791.8791, 370.9562
1154.16357, 376.1545, 1154.272, 320.4194
110.977272, 567.7363, 71.25908, 571.2409
279.903534, 585.4564, 285.7008, 545.8787
529.186340, 689.2272, 525.6818, 720.7681
953.382629, 577.7167, 913.3995, 576.5534
1005.80450, 575.9136, 973.0953, 577.0817
1116.37658, 584.4454, 1156.376, 584.4454


filename=: 41.jpg, vehicle number=: 8 
x-pos          , y-pos          , x-pos          , y-pos        
132.172501, 89.61603, 171.7501, 83.81876
380.101593, 105.2493, 379.4035, 145.2432
666.838257, 211.9733, 666.8382, 171.9733
925.809265, 18.05155, 964.4463, 28.40431
1106.54406, 60.06240, 1146.391, 63.54863
13.700613 , 381.1439, 13.70061, 341.1439
115.477943, 452.5321, 76.08563, 445.5862
472.174347, 435.2242, 471.0109, 475.2073


filename=: 42.jpg, vehicle number=: 32 
x-pos          , y-pos          , x-pos          , y-pos        
6.643616  , 170.3002, 6.643616, 210.3002
96.959091 , 254.6636, 119.1545, 219.6181
142.811066, 67.78204, 142.8110, 27.78204
340.312317, 176.9255, 380.2689, 175.0645
358.631805, 129.6681, 399.5181, 136.6772
445.080658, 67.63894, 440.4369, 107.3684
624.439758, 85.87046, 631.3856, 125.2627
767.100281, 97.16437, 727.4424, 102.3854
775.614624, 39.94566, 815.6146, 39.94566
811.445923, 88.43914, 794.5411, 124.6914
823.006714, 183.7248, 783.3339, 188.8305
856.344666, 107.2075, 857.5080, 67.22447
1041.59167, 129.3200, 1041.591, 169.3200
1042.81225, 181.0104, 1043.510, 221.0043
1221.54528, 192.0573, 1222.708, 232.0404
55.749065 , 397.2380, 53.42327, 437.1703
421.713623, 399.5181, 421.7136, 433.3954
744.131775, 315.4090, 744.1317, 350.4545
800.837463, 364.5439, 802.0008, 404.5270
820.310730, 366.2731, 822.1717, 406.2298
840.462341, 362.2705, 842.7880, 402.2028
1050.83630, 390.2036, 1090.830, 390.9017
184.572723, 699.7409, 144.8545, 699.7409
291.590729, 709.5694, 269.6103, 676.1499
682.767883, 571.3773, 696.4486, 608.9650
701.898804, 570.3640, 715.5795, 607.9517
806.507690, 594.6096, 806.5076, 554.6096
834.081787, 646.0045, 851.6044, 675.2090
910.055969, 659.2802, 911.2193, 619.2972
1097.49804, 530.9594, 1137.491, 530.2613
1148.32263, 533.8590, 1195.460, 531.9860
1198.91418, 642.2329, 1158.931, 643.3963


filename=: 43.jpg, vehicle number=: 23 
x-pos          , y-pos          , x-pos          , y-pos        
187.218536, 105.4093, 204.1232, 69.15699
275.690887, 179.8999, 275.6908, 218.4499
291.518341, 219.0896, 294.3086, 179.1870
587.469849, 84.66555, 585.1440, 124.5978
816.559082, 68.92272, 829.4090, 99.29544
1234.31298, 163.8126, 1274.042, 168.4563
144.854538, 374.9863, 113.3136, 404.1908
257.333191, 321.3534, 297.3162, 322.5168
407.655487, 386.3607, 371.9101, 368.4087
475.199066, 329.6174, 515.1990, 329.6174
670.438660, 466.9017, 704.4833, 445.9026
932.209045, 380.8272, 933.3772, 337.6045
1174.95800, 440.9682, 1174.260, 480.9621
79.436363 , 723.1044, 71.25908, 684.5545
269.846741, 541.9813, 293.7330, 574.0663
320.939362, 656.4352, 325.5830, 696.1647
315.689026, 540.8836, 339.5753, 572.9685
556.054504, 572.4090, 537.3636, 537.3636
596.940918, 517.5045, 561.8954, 530.3545
600.445435, 539.6999, 565.3999, 554.8863
896.213928, 736.0557, 856.2308, 737.2191
884.665894, 713.8034, 924.6489, 712.6400
1096.22778, 723.1011, 1124.511, 694.8168


filename=: 44.jpg, vehicle number=: 20 
x-pos          , y-pos          , x-pos          , y-pos        
228.963623, 226.6272, 203.2636, 253.4954
468.414185, 77.22701, 508.4141, 77.22701
473.390411, 43.79140, 513.3903, 43.79140
628.481812, 86.44545, 677.5454, 87.61363
907.677246, 204.4318, 908.8453, 162.3772
1105.09997, 114.4818, 1102.763, 154.1999
153.031815, 453.2545, 144.8545, 408.8636
280.478333, 398.3976, 320.4783, 398.3976
282.318787, 379.5748, 322.3127, 378.8767
318.913635, 273.3545, 329.1856, 312.8477
667.031799, 476.6181, 629.2218, 468.9306
701.627258, 448.2050, 736.2683, 468.2050
1005.67919, 381.5722, 973.5942, 405.4585
1063.30139, 394.5515, 1064.464, 434.5346
209.104538, 633.1545, 248.8227, 610.9590
207.558289, 607.9083, 244.2869, 592.0651
481.106415, 678.3123, 441.1064, 678.3123
703.601929, 699.4967, 729.3134, 668.8549
787.354492, 631.9863, 794.3635, 668.1999
907.421204, 670.9318, 947.4212, 670.9318


filename=: 45.jpg, vehicle number=: 23 
x-pos          , y-pos          , x-pos          , y-pos        
147.190903, 31.54090, 147.1909, 63.08181
357.463623, 149.5272, 328.2590, 135.5090
657.686340, 39.71818, 630.8181, 24.53181
685.765808, 166.5380, 667.8138, 202.2833
962.581787, 22.19545, 936.8817, 8.177273
977.768127, 58.40908, 944.0493, 41.16455
1024.69702, 24.38671, 989.4890, 5.402699
1124.95910, 213.7772, 1094.586, 230.1318
1151.82727, 231.2999, 1120.286, 252.3272
65.418182 , 425.2181, 75.93181, 392.5090
101.048325, 397.2797, 85.27726, 432.2272
274.175293, 314.7410, 313.0727, 317.7454
543.204529, 381.9954, 547.8772, 424.0499
856.277222, 468.4408, 859.7817, 502.3181
1079.06958, 309.8345, 1039.340, 314.4782
1079.39990, 275.6908, 1045.522, 275.6908
33.396511 , 679.6997, 73.12604, 675.0560
330.595428, 582.9227, 304.8954, 600.4454
309.129730, 650.7626, 349.1128, 651.9260
716.228149, 745.6104, 693.2850, 712.8443
764.901917, 755.0654, 741.9588, 722.2993
885.481812, 567.7363, 858.6135, 543.2045
1095.75451, 637.8272, 1082.904, 622.6408


filename=: 46.jpg, vehicle number=: 29 
x-pos          , y-pos          , x-pos          , y-pos        
127.733444, 208.7622, 104.7903, 241.5283
306.210510, 105.1122, 345.7881, 99.31499
579.859741, 74.38933, 539.8597, 74.38933
988.313293, 147.2722, 971.4085, 111.0199
996.421204, 232.9249, 990.6239, 193.3472
1041.77075, 235.4008, 1081.770, 235.4008
1277.51733, 167.8272, 1237.669, 171.3134
93.454544 , 346.9499, 93.45454, 385.5000
114.481812, 342.2772, 115.6499, 384.3318
138.960510, 382.8746, 138.9605, 342.8746
217.173706, 384.5975, 217.1737, 344.5975
247.654541, 286.2045, 266.3454, 275.6908
334.634216, 413.9179, 374.5665, 416.2437
339.940887, 454.4226, 370.3136, 453.2545
534.233215, 399.6348, 534.2332, 359.6348
750.056763, 386.0574, 750.0567, 346.0574
899.273315, 471.6287, 859.3410, 469.3029
863.355469, 414.1527, 903.2877, 416.4785
1153.69897, 469.5876, 1190.427, 485.4307
200.024124, 576.7827, 227.7954, 552.5499
201.070847, 650.3334, 227.7954, 627.3135
202.826324, 624.8959, 231.2999, 600.4454
378.135101, 627.9168, 340.9611, 613.1486
418.209076, 628.4818, 384.3318, 643.6681
700.909058, 685.7227, 702.0772, 717.2636
728.560669, 593.2571, 725.0744, 633.1049
835.250000, 566.5681, 835.2500, 603.9499
987.389771, 584.9160, 1024.118, 600.7592
